iter,time,freq,theta,wall_position, q1,wallF1,TopWallF1,ball_cg_corrected, ball_centroid,PLL_amp, PLL_phase,q1_ke,ball_ke
100168362,0.04470315463134282,2504.890753,703.563197378393,7.703489e-05,7.703489e-05,-1.5935,4.4895e+05,-4.98317e-05,-4.73583127e-05,1.66726e-07,3.02083,0.00054607,7.8988e-06
100177308,0.04470714705382843,2504.890753,703.6260609847901,7.651763e-05,7.651763e-05,-1.9509,4.4895e+05,-4.94982e-05,-4.70059928e-05,1.66745e-07,3.02155,0.00047358,6.8087e-06
100186254,0.04471113947631404,2504.890753,703.6889245911872,7.603794e-05,7.603794e-05,-1.7557,4.4895e+05,-4.91888e-05,-4.6678607e-05,1.66767e-07,3.02218,0.00040361,5.8739e-06
100195200,0.04471513189879965,2504.890753,703.7517881975842,7.559722e-05,7.559722e-05,-1.989,4.4895e+05,-4.89043e-05,-4.63778929e-05,1.66791e-07,3.02272,0.00033717,4.8998e-06
100204146,0.04471912432128526,2504.890753,703.8146518039813,7.519672e-05,7.519672e-05,-1.9413,4.4895e+05,-4.86456e-05,-4.61031661e-05,1.66817e-07,3.02317,0.00027491,4.0413e-06
100213092,0.04472311674377087,2504.890753,703.8775154103784,7.48376e-05,7.48376e-05,-2.0317,4.4895e+05,-4.84138e-05,-4.58566628e-05,1.66843e-07,3.02354,0.00021761,3.2038e-06
100222038,0.04472710916625648,2504.890753,703.9403790167754,7.452091e-05,7.452091e-05,-2.0171,4.4895e+05,-4.82092e-05,-4.5636959e-05,1.66868e-07,3.02381,0.00016589,2.4827e-06
100230984,0.04473110158874209,2504.890753,704.0032426231725,7.424753e-05,7.424753e-05,-2.0778,4.4895e+05,-4.80323e-05,-4.54457567e-05,1.66892e-07,3.024,0.00012037,1.8415e-06
100239930,0.0447350940112277,2504.890753,704.0661062295695,7.401826e-05,7.401826e-05,-2.2258,4.4895e+05,-4.78838e-05,-4.52827319e-05,1.66913e-07,3.0241,8.1595e-05,1.2752e-06
100248876,0.04473908643371331,2504.890753,704.1289698359666,7.383374e-05,7.383374e-05,-2.0198,4.4895e+05,-4.7764e-05,-4.51492277e-05,1.66931e-07,3.02411,4.9931e-05,8.3939e-07
100257822,0.04474307885619892,2504.890753,704.1918334423636,7.36945e-05,7.36945e-05,-2.2491,4.4895e+05,-4.76733e-05,-4.50461275e-05,1.66945e-07,3.02404,2.5825e-05,4.8199e-07
100266768,0.04474707127868453,2504.890753,704.2546970487607,7.360094e-05,7.360094e-05,-2.0915,4.4895e+05,-4.76118e-05,-4.49716504e-05,1.66953e-07,3.02389,9.4946e-06,2.5974e-07
100275714,0.04475106370117014,2504.890753,704.3175606551578,7.35533e-05,7.35533e-05,-2.3893,4.4895e+05,-4.75798e-05,-4.49261868e-05,1.66956e-07,3.02366,1.1572e-06,1.3051e-07
100284660,0.044755056123655754,2504.890753,704.3804242615548,7.35517e-05,7.35517e-05,-2.2432,4.4895e+05,-4.75772e-05,-4.49099679e-05,1.66951e-07,3.02335,8.7273e-07,1.2364e-07
100293606,0.044759048546141364,2504.890753,704.4432878679519,7.359604e-05,7.359604e-05,-2.829,4.4895e+05,-4.76041e-05,-4.49240742e-05,1.6694e-07,3.02297,8.609e-06,2.3642e-07
100302552,0.044763040968626974,2504.890753,704.5061514743489,7.368616e-05,7.368616e-05,-2.4881,4.4895e+05,-4.76604e-05,-4.49682258e-05,1.6692e-07,3.02252,2.4293e-05,4.342e-07
100311498,0.044767033391112585,2504.890753,704.569015080746,7.382179e-05,7.382179e-05,-2.8109,4.4895e+05,-4.77456e-05,-4.50400352e-05,1.66891e-07,3.022,4.7675e-05,7.839e-07
100320444,0.044771025813598195,2504.890753,704.6318786871431,7.400253e-05,7.400253e-05,-2.4683,4.4895e+05,-4.78599e-05,-4.51413141e-05,1.66852e-07,3.02142,7.8567e-05,1.1833e-06
100329390,0.044775018236083805,2504.890753,704.6947422935401,7.422783e-05,7.422783e-05,-2.7684,4.4895e+05,-4.80027e-05,-4.52713422e-05,1.66803e-07,3.02077,0.00011649,1.7474e-06
100338336,0.044779010658569415,2504.890753,704.7576058999372,7.449702e-05,7.449702e-05,-2.5087,4.4895e+05,-4.81739e-05,-4.54318101e-05,1.66743e-07,3.02007,0.00016111,2.3385e-06
100347282,0.044783003081055026,2504.890753,704.8204695063342,7.480932e-05,7.480932e-05,-2.5994,4.4895e+05,-4.83727e-05,-4.56192912e-05,1.66671e-07,3.01931,0.00021181,3.0743e-06
100356228,0.044786995503540636,2504.890753,704.8833331127313,7.51638e-05,7.51638e-05,-2.4349,4.4895e+05,-4.85988e-05,-4.58347393e-05,1.66588e-07,3.0185,0.00026809,3.8499e-06
100365174,0.044790987926026246,2504.890753,704.9461967191284,7.555945e-05,7.555945e-05,-2.3256,4.4895e+05,-4.88512e-05,-4.60779871e-05,1.66491e-07,3.01765,0.00032928,4.6841e-06
100374120,0.044794980348511856,2504.890753,705.0090603255254,7.599512e-05,7.599512e-05,-2.3407,4.4895e+05,-4.91291e-05,-4.63451599e-05,1.66382e-07,3.01676,0.0003946,5.6246e-06
100383066,0.04479897277099747,2504.890753,705.0719239319225,7.646953e-05,7.646953e-05,-2.1835,4.4895e+05,-4.94317e-05,-4.66379417e-05,1.66259e-07,3.01583,0.00046337,6.5418e-06
100392012,0.04480296519348308,2504.890753,705.1347875383195,7.698127e-05,7.698127e-05,-2.3742,4.4895e+05,-4.97585e-05,-4.69558405e-05,1.66121e-07,3.01487,0.00053462,7.6004e-06
100400958,0.04480695761596869,2504.890753,705.1976511447166,7.752885e-05,7.752885e-05,-2.0327,4.4895e+05,-5.01082e-05,-4.72969904e-05,1.6597e-07,3.01388,0.00060778,8.5826e-06
100409904,0.0448109500384543,2504.890753,705.2605147511136,7.811069e-05,7.811069e-05,-2.1483,4.4895e+05,-5.04802e-05,-4.76629552e-05,1.65803e-07,3.01287,0.00068175,9.671e-06
100418850,0.04481494246093991,2504.890753,705.3233783575107,7.872509e-05,7.872509e-05,-1.7922,4.4895e+05,-5.08732e-05,-4.80501359e-05,1.65622e-07,3.01184,0.00075595,1.0641e-05
100427796,0.04481893488342552,2504.890753,705.3862419639078,7.937029e-05,7.937029e-05,-1.8764,4.4895e+05,-5.12857e-05,-4.84558448e-05,1.65426e-07,3.01081,0.00082926,1.1733e-05
100436742,0.04482292730591113,2504.890753,705.4491055703048,8.00444e-05,8.00444e-05,-1.5824,4.4895e+05,-5.17169e-05,-4.88815053e-05,1.65214e-07,3.00977,0.00090106,1.2674e-05
100445688,0.04482691972839674,2504.890753,705.5119691767019,8.074547e-05,8.074547e-05,-1.6275,4.4895e+05,-5.21653e-05,-4.93240771e-05,1.64986e-07,3.00873,0.00097028,1.3697e-05
100454634,0.04483091215088235,2504.890753,705.5748327830989,8.147146e-05,8.147146e-05,-1.4228,4.4895e+05,-5.26297e-05,-4.97836031e-05,1.64743e-07,3.00769,0.0010363,1.4596e-05
100463580,0.04483490457336796,2504.890753,705.637696389496,8.222028e-05,8.222028e-05,-1.3106,4.4895e+05,-5.31088e-05,-5.02582022e-05,1.64485e-07,3.00667,0.0010983,1.5466e-05
100472526,0.04483889699585357,2504.890753,705.7005599958931,8.298975e-05,8.298975e-05,-1.1705,4.4895e+05,-5.3601e-05,-5.07458231e-05,1.64211e-07,3.00567,0.0011556,1.6285e-05
100481472,0.04484288941833918,2504.890753,705.7634236022901,8.377765e-05,8.377765e-05,-1.0042,4.4895e+05,-5.4105e-05,-5.124718e-05,1.63921e-07,3.00469,0.0012075,1.6963e-05
100490418,0.04484688184082479,2504.890753,705.8262872086872,8.458167e-05,8.458167e-05,-1.0234,4.4895e+05,-5.46195e-05,-5.17592188e-05,1.63616e-07,3.00374,0.0012532,1.7681e-05
100499364,0.0448508742633104,2504.890753,705.8891508150842,8.539951e-05,8.539951e-05,-0.6825,4.4895e+05,-5.51427e-05,-5.22809968e-05,1.63296e-07,3.00283,0.0012926,1.8152e-05
100508310,0.04485486668579601,2504.890753,705.9520144214813,8.622878e-05,8.622878e-05,-0.81015,4.4895e+05,-5.56736e-05,-5.28117654e-05,1.62961e-07,3.00196,0.0013248,1.8713e-05
100517256,0.04485885910828162,2504.890753,706.0148780278784,8.706707e-05,8.706707e-05,-0.43314,4.4895e+05,-5.62102e-05,-5.33497397e-05,1.62612e-07,3.00114,0.0013499,1.8964e-05
100526202,0.04486285153076723,2504.890753,706.0777416342754,8.791198e-05,8.791198e-05,-0.47182,4.4895e+05,-5.6751e-05,-5.38915669e-05,1.62248e-07,3.00038,0.0013672,1.9287e-05
100535148,0.04486684395325284,2504.890753,706.1406052406725,8.876104e-05,8.876104e-05,-0.20155,4.4895e+05,-5.72946e-05,-5.44380061e-05,1.61871e-07,2.99968,0.0013767,1.9349e-05
100544094,0.04487083637573845,2504.890753,706.2034688470695,8.96118e-05,8.96118e-05,-0.18576,4.4894e+05,-5.78392e-05,-5.49864025e-05,1.61481e-07,2.99904,0.0013782,1.9431e-05
100553040,0.04487482879822406,2504.890753,706.2663324534666,9.04618e-05,9.04618e-05,0.051449,4.4894e+05,-5.83835e-05,-5.55352266e-05,1.61079e-07,2.99848,0.0013717,1.9304e-05
100561986,0.04487882122070967,2504.890753,706.3291960598636,9.130858e-05,9.130858e-05,0.089107,4.4894e+05,-5.89257e-05,-5.60820319e-05,1.60665e-07,2.998,0.0013574,1.913e-05
100570932,0.04488281364319528,2504.890753,706.3920596662607,9.214968e-05,9.214968e-05,0.2494,4.4894e+05,-5.94645e-05,-5.66265904e-05,1.6024e-07,2.9976,0.0013353,1.8825e-05
100579878,0.04488680606568089,2504.890753,706.4549232726578,9.298268e-05,9.298268e-05,0.38594,4.4894e+05,-5.99982e-05,-5.7166941e-05,1.59804e-07,2.9973,0.0013057,1.8411e-05
100588824,0.0448907984881665,2504.890753,706.5177868790548,9.380515e-05,9.380515e-05,0.4902,4.4894e+05,-6.05254e-05,-5.77017074e-05,1.5936e-07,2.99709,0.0012691,1.7938e-05
100597770,0.04489479091065211,2504.890753,706.5806504854519,9.461474e-05,9.461474e-05,0.7306,4.4894e+05,-6.10445e-05,-5.82292848e-05,1.58906e-07,2.99699,0.0012258,1.7285e-05
100606716,0.04489878333313772,2504.890753,706.6435140918489,9.540909e-05,9.540909e-05,0.67712,4.4894e+05,-6.1554e-05,-5.87488252e-05,1.58446e-07,2.99699,0.0011761,1.6673e-05
100615662,0.044902775755623334,2504.890753,706.706377698246,9.618592e-05,9.618592e-05,1.0121,4.4894e+05,-6.20525e-05,-5.92586302e-05,1.57979e-07,2.9971,0.001121,1.5824e-05
100624608,0.044906768178108944,2504.890753,706.7692413046431,9.694298e-05,9.694298e-05,0.91214,4.4894e+05,-6.25384e-05,-5.97563274e-05,1.57506e-07,2.99733,0.0010608,1.5063e-05
100633554,0.044910760600594554,2504.890753,706.8321049110401,9.767809e-05,9.767809e-05,1.2065,4.4894e+05,-6.30105e-05,-6.02409783e-05,1.5703e-07,2.99767,0.00099642,1.4108e-05
100642500,0.044914753023080164,2504.890753,706.8949685174372,9.838911e-05,9.838911e-05,1.1627,4.4894e+05,-6.34674e-05,-6.07115542e-05,1.5655e-07,2.99815,0.00092838,1.323e-05
100651446,0.044918745445565775,2504.890753,706.9578321238342,9.907401e-05,9.907401e-05,1.4266,4.4894e+05,-6.39077e-05,-6.11649666e-05,1.56069e-07,2.99874,0.00085769,1.2176e-05
100660392,0.044922737868051385,2504.890753,707.0206957302313,9.973079e-05,9.973079e-05,1.3521,4.4894e+05,-6.43299e-05,-6.16006827e-05,1.55587e-07,2.99947,0.00078495,1.1196e-05
100669338,0.044926730290536995,2504.890753,707.0835593366284,0.0001003576,0.0001003576,1.5537,4.4894e+05,-6.47331e-05,-6.20178618e-05,1.55105e-07,3.00033,0.00071118,1.0143e-05
100678284,0.044930722713022606,2504.890753,707.1464229430254,0.0001009525,0.0001009525,1.5984,4.4894e+05,-6.51159e-05,-6.24154865e-05,1.54626e-07,3.00132,0.00063713,9.1155e-06
100687230,0.044934715135508216,2504.890753,707.2092865494225,0.000101514,0.000101514,1.6792,4.4894e+05,-6.54774e-05,-6.27931518e-05,1.5415e-07,3.00244,0.0005637,8.0915e-06
100696176,0.044938707557993826,2504.890753,707.2721501558195,0.0001020403,0.0001020403,1.8071,4.4894e+05,-6.58165e-05,-6.31501249e-05,1.53679e-07,3.0037,0.00049174,7.0694e-06
100705122,0.044942699980479436,2504.890753,707.3350137622166,0.0001025299,0.0001025299,1.798,4.4894e+05,-6.61323e-05,-6.34856553e-05,1.53213e-07,3.00509,0.00042204,6.1216e-06
100714068,0.04494669240296505,2504.890753,707.3978773686136,0.0001029814,0.0001029814,2.0228,4.4894e+05,-6.64238e-05,-6.37982397e-05,1.52755e-07,3.00661,0.00035549,5.1449e-06
100723014,0.04495068482545066,2504.890753,707.4607409750107,0.0001033936,0.0001033936,1.8526,4.4894e+05,-6.66902e-05,-6.40858662e-05,1.52305e-07,3.00826,0.0002927,4.3128e-06
100731960,0.04495467724793627,2504.890753,707.5236045814078,0.0001037653,0.0001037653,2.1266,4.4894e+05,-6.69302e-05,-6.43483606e-05,1.51866e-07,3.01004,0.00023458,3.433e-06
100740906,0.04495866967042188,2504.890753,707.5864681878048,0.0001040953,0.0001040953,1.9138,4.4894e+05,-6.71433e-05,-6.45838507e-05,1.51437e-07,3.01195,0.00018162,2.7193e-06
100749852,0.04496266209290749,2504.890753,707.6493317942019,0.0001043827,0.0001043827,2.2162,4.4894e+05,-6.73292e-05,-6.47935869e-05,1.51021e-07,3.01398,0.0001346,2.0141e-06
100758798,0.0449666545153931,2504.890753,707.712195400599,0.0001046268,0.0001046268,2.0202,4.4894e+05,-6.74874e-05,-6.49757713e-05,1.50618e-07,3.01613,9.3914e-05,1.473e-06
100767744,0.04497064693787871,2504.890753,707.775059006996,0.0001048267,0.0001048267,2.2833,4.4894e+05,-6.76171e-05,-6.51270167e-05,1.5023e-07,3.01839,6.0143e-05,9.6489e-07
100776690,0.04497463936036432,2504.890753,707.8379226133931,0.000104982,0.000104982,2.0514,4.4894e+05,-6.77181e-05,-6.52463428e-05,1.49857e-07,3.02076,3.3578e-05,6.0595e-07
100785636,0.04497863178284993,2504.890753,707.9007862197901,0.0001050922,0.0001050922,2.3059,4.4894e+05,-6.77902e-05,-6.53352989e-05,1.49501e-07,3.02323,1.4596e-05,3.2778e-07
100794582,0.04498262420533554,2504.890753,707.9636498261872,0.000105157,0.000105157,2.1869,4.4894e+05,-6.78332e-05,-6.53959248e-05,1.49163e-07,3.02579,3.3646e-06,1.6735e-07
100803528,0.04498661662782115,2504.890753,708.0265134325842,0.0001051762,0.0001051762,2.2088,4.4894e+05,-6.78471e-05,-6.54278211e-05,1.48843e-07,3.02844,2.4494e-08,1.1695e-07
100812474,0.04499060905030676,2504.890753,708.0893770389813,0.0001051499,0.0001051499,2.7355,4.4894e+05,-6.78318e-05,-6.54298439e-05,1.48543e-07,3.03117,4.5807e-06,1.7899e-07
100821420,0.04499460147279237,2504.890753,708.1522406453784,0.0001050782,0.0001050782,2.5785,4.4894e+05,-6.77874e-05,-6.54020838e-05,1.48262e-07,3.03396,1.6966e-05,3.429e-07
100830366,0.04499859389527798,2504.890753,708.2151042517754,0.0001049612,0.0001049612,2.7746,4.4894e+05,-6.77141e-05,-6.53460704e-05,1.48002e-07,3.03682,3.7001e-05,6.2818e-07
100839312,0.04500258631776359,2504.890753,708.2779678581725,0.0001047995,0.0001047995,2.5644,4.4894e+05,-6.7612e-05,-6.52611045e-05,1.47763e-07,3.03974,6.4493e-05,9.8867e-07
100848258,0.0450065787402492,2504.890753,708.3408314645695,0.0001045933,0.0001045933,2.7092,4.4894e+05,-6.74816e-05,-6.51462737e-05,1.47545e-07,3.04269,9.906e-05,1.4953e-06
100857204,0.04501057116273481,2504.890753,708.4036950709666,0.0001043434,0.0001043434,2.4442,4.4894e+05,-6.73231e-05,-6.50014711e-05,1.47349e-07,3.04568,0.00014038,2.0387e-06
100866150,0.04501456358522042,2504.890753,708.4665586773637,0.0001040506,0.0001040506,2.6954,4.4894e+05,-6.71368e-05,-6.48281252e-05,1.47175e-07,3.04869,0.00018784,2.7346e-06
100875096,0.04501855600770603,2504.890753,708.5294222837607,0.0001037155,0.0001037155,2.4388,4.4894e+05,-6.69235e-05,-6.46286514e-05,1.47023e-07,3.05171,0.00024103,3.4503e-06
100884042,0.04502254843019164,2504.890753,708.5922858901578,0.0001033393,0.0001033393,2.4933,4.4894e+05,-6.66839e-05,-6.44026567e-05,1.46892e-07,3.05474,0.00029921,4.2859e-06
100892988,0.04502654085267725,2504.890753,708.6551494965548,0.000102923,0.000102923,2.3319,4.4894e+05,-6.64184e-05,-6.41491609e-05,1.46783e-07,3.05776,0.00036181,5.1466e-06
100901934,0.04503053327516286,2504.890753,708.7180131029519,0.0001024679,0.0001024679,2.5154,4.4894e+05,-6.61278e-05,-6.3869954e-05,1.46696e-07,3.06076,0.00042792,6.0779e-06
100910880,0.04503452569764847,2504.890753,708.780876709349,0.0001019753,0.0001019753,2.3354,4.4894e+05,-6.58131e-05,-6.35652482e-05,1.4663e-07,3.06374,0.00049694,7.0347e-06
100919826,0.04503851812013408,2504.890753,708.843740315746,0.0001014467,0.0001014467,2.2062,4.4894e+05,-6.54754e-05,-6.32380006e-05,1.46584e-07,3.06668,0.00056804,8.0296e-06
100928772,0.04504251054261969,2504.890753,708.9066039221431,0.0001008834,0.0001008834,2.072,4.4894e+05,-6.51156e-05,-6.28892024e-05,1.46558e-07,3.06958,0.0006404,9.061e-06
100937718,0.0450465029651053,2504.890753,708.9694675285401,0.0001002873,0.0001002873,1.831,4.4894e+05,-6.47347e-05,-6.25166941e-05,1.46552e-07,3.07242,0.00071326,1.0033e-05
100946664,0.045050495387590914,2504.890753,709.0323311349372,9.965993e-05,9.965993e-05,1.9333,4.4894e+05,-6.43337e-05,-6.21215972e-05,1.46565e-07,3.0752,0.00078555,1.1119e-05
100955610,0.045054487810076524,2504.890753,709.0951947413342,9.900322e-05,9.900322e-05,1.759,4.4894e+05,-6.39138e-05,-6.1706675e-05,1.46596e-07,3.0779,0.00085661,1.2052e-05
100964556,0.045058480232562134,2504.890753,709.1580583477313,9.831908e-05,9.831908e-05,1.7388,4.4894e+05,-6.34763e-05,-6.12734378e-05,1.46644e-07,3.08053,0.0009255,1.3062e-05
100973502,0.045062472655047744,2504.890753,709.2209219541284,9.760947e-05,9.760947e-05,1.4725,4.4894e+05,-6.30225e-05,-6.08236118e-05,1.46707e-07,3.08308,0.0009916,1.3946e-05
100982448,0.045066465077533355,2504.890753,709.2837855605254,9.687644e-05,9.687644e-05,1.4244,4.4894e+05,-6.25537e-05,-6.03578922e-05,1.46787e-07,3.08553,0.001054,1.4865e-05
100991394,0.045070457500018965,2504.890753,709.3466491669225,9.612212e-05,9.612212e-05,1.1959,4.4894e+05,-6.20712e-05,-5.98784458e-05,1.4688e-07,3.08789,0.0011121,1.5637e-05
101000340,0.045074449922504575,2504.890753,709.4095127733195,9.534869e-05,9.534869e-05,1.1839,4.4894e+05,-6.15764e-05,-5.93855148e-05,1.46986e-07,3.09014,0.001165,1.642e-05
101009286,0.045078442344990186,2504.890753,709.4723763797166,9.45584e-05,9.45584e-05,0.95598,4.4894e+05,-6.10707e-05,-5.88801843e-05,1.47104e-07,3.09229,0.0012124,1.7052e-05
101018232,0.045082434767475796,2504.890753,709.5352399861137,9.375353e-05,9.375353e-05,0.88082,4.4894e+05,-6.05557e-05,-5.83653742e-05,1.47233e-07,3.09433,0.0012534,1.7653e-05
101027178,0.045086427189961406,2504.890753,709.5981035925107,9.293642e-05,9.293642e-05,0.75472,4.4894e+05,-6.00327e-05,-5.78407116e-05,1.47372e-07,3.09625,0.0012879,1.8152e-05
101036124,0.045090419612447016,2504.890753,709.6609671989078,9.210943e-05,9.210943e-05,0.55147,4.4894e+05,-5.95033e-05,-5.73086988e-05,1.47519e-07,3.09806,0.0013152,1.8495e-05
101045070,0.04509441203493263,2504.890753,709.7238308053048,9.127497e-05,9.127497e-05,0.53853,4.4894e+05,-5.89692e-05,-5.6771114e-05,1.47673e-07,3.09975,0.0013351,1.8831e-05
101054016,0.04509840445741824,2504.890753,709.7866944117019,9.043543e-05,9.043543e-05,0.26899,4.4894e+05,-5.84317e-05,-5.62302583e-05,1.47833e-07,3.10131,0.0013475,1.8936e-05
101062962,0.04510239687990385,2504.890753,709.849558018099,8.959327e-05,8.959327e-05,0.29389,4.4894e+05,-5.78925e-05,-5.56875362e-05,1.47997e-07,3.10276,0.0013519,1.907e-05
101071908,0.04510638930238946,2504.890753,709.912421624496,8.875092e-05,8.875092e-05,-0.026829,4.4894e+05,-5.73531e-05,-5.51453682e-05,1.48166e-07,3.10409,0.0013487,1.896e-05
101080854,0.04511038172487507,2504.890753,709.9752852308931,8.79108e-05,8.79108e-05,-0.011533,4.4894e+05,-5.68151e-05,-5.46049404e-05,1.48336e-07,3.10529,0.0013376,1.887e-05
101089800,0.04511437414736068,2504.890753,710.0381488372901,8.707534e-05,8.707534e-05,-0.24855,4.4895e+05,-5.628e-05,-5.40668402e-05,1.48508e-07,3.10638,0.001319,1.8572e-05
101098746,0.04511836656984629,2504.890753,710.1010124436872,8.624698e-05,8.624698e-05,-0.25601,4.4895e+05,-5.57492e-05,-5.35321081e-05,1.4868e-07,3.10734,0.0012928,1.8245e-05
101107692,0.0451223589923319,2504.890753,710.1638760500842,8.542812e-05,8.542812e-05,-0.44362,4.4895e+05,-5.52242e-05,-5.30008463e-05,1.4885e-07,3.1082,0.0012595,1.778e-05
101116638,0.04512635141481751,2504.890753,710.2267396564813,8.46211e-05,8.46211e-05,-0.59866,4.4895e+05,-5.47067e-05,-5.24752433e-05,1.49019e-07,3.10893,0.0012195,1.7218e-05
101125584,0.04513034383730312,2504.890753,710.2896032628784,8.382828e-05,8.382828e-05,-0.63796,4.4895e+05,-5.41981e-05,-5.19572599e-05,1.49184e-07,3.10956,0.0011731,1.6609e-05
101134530,0.04513433625978873,2504.890753,710.3524668692754,8.305193e-05,8.305193e-05,-0.87902,4.4895e+05,-5.36999e-05,-5.14487085e-05,1.49345e-07,3.11007,0.0011211,1.5841e-05
101143476,0.04513832868227434,2504.890753,710.4153304756725,8.22943e-05,8.22943e-05,-0.86265,4.4895e+05,-5.32136e-05,-5.09518064e-05,1.49501e-07,3.11048,0.0010639,1.5093e-05
101152422,0.04514232110475995,2504.890753,710.4781940820695,8.155759e-05,8.155759e-05,-1.1061,4.4895e+05,-5.27406e-05,-5.04680828e-05,1.4965e-07,3.11079,0.0010023,1.4179e-05
101161368,0.04514631352724556,2504.890753,710.5410576884666,8.084391e-05,8.084391e-05,-1.0788,4.4895e+05,-5.22822e-05,-4.9998044e-05,1.49793e-07,3.111,0.00093683,1.3325e-05
101170314,0.04515030594973117,2504.890753,710.6039212948637,8.015533e-05,8.015533e-05,-1.3365,4.4895e+05,-5.18396e-05,-4.95416361e-05,1.49928e-07,3.11112,0.00086846,1.2329e-05
101179260,0.04515429837221678,2504.890753,710.6667849012607,7.949383e-05,7.949383e-05,-1.3097,4.4895e+05,-5.14142e-05,-4.91010821e-05,1.50054e-07,3.11115,0.00079778,1.1381e-05
101188206,0.04515829079470239,2504.890753,710.7296485076578,7.886132e-05,7.886132e-05,-1.5183,4.4895e+05,-5.10074e-05,-4.86784736e-05,1.50171e-07,3.1111,0.00072577,1.0346e-05
101197152,0.045162283217188,2504.890753,710.7925121140548,7.825962e-05,7.825962e-05,-1.5315,4.4895e+05,-5.06201e-05,-4.82757249e-05,1.50277e-07,3.11096,0.00065315,9.3506e-06
101206098,0.04516627563967361,2504.890753,710.8553757204519,7.769047e-05,7.769047e-05,-1.6678,4.4895e+05,-5.02535e-05,-4.78935439e-05,1.50373e-07,3.11075,0.00058083,8.3263e-06
101215044,0.04517026806215922,2504.890753,710.918239326849,7.715551e-05,7.715551e-05,-1.7076,4.4895e+05,-4.99089e-05,-4.7531715e-05,1.50458e-07,3.11048,0.00050959,7.3215e-06
101223990,0.04517426048464483,2504.890753,710.981102933246,7.665629e-05,7.665629e-05,-1.7499,4.4895e+05,-4.9587e-05,-4.71915145e-05,1.50531e-07,3.11014,0.00044026,6.372e-06
101232936,0.04517825290713044,2504.890753,711.0439665396431,7.619423e-05,7.619423e-05,-1.9327,4.4895e+05,-4.92888e-05,-4.68750125e-05,1.50591e-07,3.10974,0.00037371,5.4051e-06
101241882,0.04518224532961605,2504.890753,711.1068301460401,7.577066e-05,7.577066e-05,-1.8306,4.4895e+05,-4.90154e-05,-4.65839226e-05,1.50639e-07,3.10929,0.00031058,4.5485e-06
101250828,0.04518623775210166,2504.890753,711.1696937524372,7.538682e-05,7.538682e-05,-2.0147,4.4895e+05,-4.87675e-05,-4.63181964e-05,1.50673e-07,3.10879,0.00025173,3.6762e-06
101259774,0.04519023017458727,2504.890753,711.2325573588342,7.504381e-05,7.504381e-05,-1.9211,4.4895e+05,-4.8546e-05,-4.60790276e-05,1.50695e-07,3.10825,0.00019772,2.9263e-06
101268720,0.04519422259707288,2504.890753,711.2954209652313,7.474262e-05,7.474262e-05,-2.0566,4.4895e+05,-4.83513e-05,-4.58676008e-05,1.50702e-07,3.10768,0.00014927,2.2319e-06
101277666,0.045198215019558494,2504.890753,711.3582845716284,7.44841e-05,7.44841e-05,-2.0466,4.4895e+05,-4.81839e-05,-4.5683075e-05,1.50695e-07,3.10708,0.00010688,1.6415e-06
101286612,0.045202207442044104,2504.890753,711.4211481780254,7.426898e-05,7.426898e-05,-2.1308,4.4895e+05,-4.80444e-05,-4.5526303e-05,1.50675e-07,3.10645,7.107e-05,1.1305e-06
101295558,0.045206199864529714,2504.890753,711.4840117844225,7.409788e-05,7.409788e-05,-2.1411,4.4895e+05,-4.79331e-05,-4.53961095e-05,1.50639e-07,3.10581,4.2225e-05,7.2605e-07
101304504,0.045210192287015324,2504.890753,711.5468753908195,7.397128e-05,7.397128e-05,-2.1601,4.4895e+05,-4.78501e-05,-4.52942e-05,1.5059e-07,3.10515,2.068e-05,4.2135e-07
101313450,0.045214184709500935,2504.890753,711.6097389972166,7.388954e-05,7.388954e-05,-2.1866,4.4895e+05,-4.77959e-05,-4.52215951e-05,1.50526e-07,3.10449,6.6792e-06,2.1678e-07
101322396,0.045218177131986545,2504.890753,711.6726026036137,7.385289e-05,7.385289e-05,-2.1086,4.4895e+05,-4.77704e-05,-4.51775283e-05,1.50447e-07,3.10383,3.7626e-07,1.262e-07
101331342,0.045222169554472155,2504.890753,711.7354662100107,7.38614e-05,7.38614e-05,-2.5329,4.4895e+05,-4.77739e-05,-4.51623019e-05,1.50354e-07,3.10317,1.8334e-06,1.4105e-07
101340288,0.045226161976957766,2504.890753,711.7983298164078,7.391493e-05,7.391493e-05,-2.5736,4.4895e+05,-4.78061e-05,-4.51769868e-05,1.50247e-07,3.10252,1.0999e-05,2.6745e-07
101349234,0.045230154399443376,2504.890753,711.8611934228048,7.401334e-05,7.401334e-05,-2.588,4.4895e+05,-4.78672e-05,-4.52202061e-05,1.50125e-07,3.1019,2.7757e-05,5.0049e-07
101358180,0.045234146821928986,2504.890753,711.9240570292019,7.415629e-05,7.415629e-05,-2.7052,4.4895e+05,-4.79573e-05,-4.52957155e-05,1.49989e-07,3.10129,5.1886e-05,8.3918e-07
101367126,0.045238139244414596,2504.890753,711.986920635599,7.434334e-05,7.434334e-05,-2.6919,4.4895e+05,-4.80761e-05,-4.54011361e-05,1.4984e-07,3.10072,8.3108e-05,1.2725e-06
101376072,0.04524213166690021,2504.890753,712.049784241996,7.457395e-05,7.457395e-05,-2.5861,4.4895e+05,-4.82228e-05,-4.55339461e-05,1.49677e-07,3.10018,0.00012108,1.7946e-06
